Folder Path,File Count,Folder Count,.adt,.anim,.blob,.blp,.bls,.db,.dbc,.delete,.m2,.mp3,.not,.skin,.test,.trs,.txt,.uvw,.wav,.wdl,.wdt,.wfx,.what,.wmo,.wtf,[NO_EXTENSION]
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Gondola,12,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\HARPOON,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Hay,9,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\LAMPPOST,16,0,0,0,0,6,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Lights,34,0,0,0,0,4,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Map,5,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Portcullis,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Quest,35,0,0,0,0,5,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Road,67,0,0,0,0,9,0,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Rubble,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Rug,9,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\SeaVrykul_Dead,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\SHIELD,24,0,0,0,0,6,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Signs,8,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Skulls,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Snow,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Spike,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\TABLE,24,0,0,0,0,10,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Tent,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Torch,11,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\TROUGH,5,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Wagon,6,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\WALLARCH,8,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\VRYKUL\Weapons,16,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\Waterfalls,81,0,0,0,0,17,0,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\WinterOrc,16,0,0,0,0,2,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\Wolvar,101,0,0,0,0,19,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Generic\Zeppelin,5,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills\BearShrine,9,0,0,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills\RoadLogs,18,0,0,0,0,4,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills\ROCKS,15,0,0,0,0,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills\Termites,19,0,0,0,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills\Trappers,38,0,0,0,0,4,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills\Trees,176,0,0,0,0,56,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\GrizzlyHills\VentureCo,22,0,0,0,0,4,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD,109,7,0,0,0,23,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD\Bridges,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD\CoastCliff,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD\FIREFX,16,0,0,0,0,2,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD\Fog,14,0,0,0,0,4,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD\Forsaken,9,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD\Rocks,26,0,0,0,0,2,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\HOWLINGFJORD\TITANSTATUES,16,0,0,0,0,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown,17,41,0,0,0,1,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Alliance_Gunship,17,0,0,0,0,3,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Altar,8,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\BloodPrince,16,0,0,0,0,3,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\BodyJar,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Bones,16,0,0,0,0,4,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Cavein,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Chains,18,0,0,0,0,6,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Chairs,5,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\doors,41,0,0,0,0,4,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Effects,14,0,0,0,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\elevator,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Fence,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Frozen,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\GateFog,14,0,0,0,0,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\glows,6,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Grinder,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\groundSpikes,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\IceCore,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\IceShards,9,0,0,0,0,4,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\IceWall,7,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Lab Items,55,0,0,0,0,7,0,0,0,0,19,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Lava,14,0,0,0,0,7,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Lever,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Lights,32,0,0,0,0,6,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Portals,22,0,0,0,0,3,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\PressurePlate,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Railing,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Rocks,13,0,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Rugs,6,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\RuneForge,7,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Runes,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\SindragosaCollision,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\SnowLedge,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Spigot,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Tentacles,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Throne,14,0,0,0,0,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Trees,11,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Tubes,18,0,0,0,0,3,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\valve,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\Weapon,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IceCrown\wingSigils,12,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\IsleOfConquest,10,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\LakeWintergrasp,78,4,0,0,0,1,0,0,0,0,23,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\LakeWintergrasp\Bushes,11,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\LakeWintergrasp\TitanPieces,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\LakeWintergrasp\Trees,31,0,0,0,0,7,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\LakeWintergrasp\Waterfalls,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Nexus,196,0,0,0,0,53,0,0,0,0,68,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Oracle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Oracle\Huts,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Riplash,72,0,0,0,0,12,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\RubySanctum,27,0,0,0,0,7,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar,31,9,0,0,0,3,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\bridge,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\Bushes,57,0,0,0,0,7,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\Fog,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\LightFX,5,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\Rocks,31,0,0,0,0,3,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\Shipwreck_D,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\Trees,103,0,0,0,0,23,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\WaspKit,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Scholazar\WaterFalls,33,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Ships,11,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\SholazarBasin,18,1,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\SholazarBasin\RainBow,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Bushes,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Fog,10,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\GiantBattle,50,0,0,0,0,6,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\IceShards,31,0,0,0,0,3,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Lightning,13,0,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Rocks,13,0,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Rocs,5,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Scourge,7,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Snow,22,0,0,0,0,12,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\ehsra\Documents\GitHub\WMVxTOPNG\ModelsTree\World\Expansion02\Doodads\Stormpeaks\Trees,21,0,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
